Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
16/02/2018 09:00:00,192.168.10.10,172.16.0.1,21,17,35176.0,46,11,31326.0,7216.0,1095378.8438583526,1619.9624850792927,1,1,1,0,Benign
16/02/2018 09:00:00,192.168.10.8,172.16.0.1,80,17,29400.0,47,30,25051.0,12630.0,1281230.8738524313,2618.1570894253655,0,1,0,0,Benign
16/02/2018 09:00:01,192.168.10.15,172.16.0.1,443,6,10439.0,14,43,2268.0,36077.0,3669729.160685233,5455.067470571346,1,0,1,0,Benign
16/02/2018 09:00:02,192.168.10.14,172.16.0.1,80,6,25926.0,45,7,22140.0,2289.0,941895.434916718,2004.9352251696482,0,0,0,0,Benign
16/02/2018 09:00:02,192.168.10.2,172.16.0.2,8080,6,38294.0,2,45,1166.0,10755.0,311220.7602339181,1227.0258980785295,1,0,0,0,Benign
16/02/2018 09:00:04,192.168.10.9,172.16.0.1,8080,6,17372.0,25,9,15925.0,3825.0,1136232.8845932574,1956.0464848694053,0,0,1,0,Benign
16/02/2018 09:00:00,192.168.10.10,172.16.0.2,21,17,27550.0,21,46,1071.0,35926.0,1342416.5457184324,2431.0595065312045,1,0,1,0,Benign
16/02/2018 09:00:04,192.168.10.10,10.0.0.1,3389,6,29863.0,9,29,5598.0,14587.0,675693.7702942457,1272.0516854684831,1,1,1,0,Benign
16/02/2018 09:00:03,192.168.10.14,172.16.0.2,80,17,3066.0,15,7,6645.0,6993.0,4433680.104031209,7152.145643693108,0,1,0,0,Benign
16/02/2018 09:00:08,192.168.10.6,10.0.0.1,80,17,4125.0,11,34,3586.0,24378.0,6762756.952841597,10882.708585247885,1,1,0,0,Benign
16/02/2018 09:00:04,192.168.10.11,172.16.0.1,3389,6,7839.0,41,17,29684.0,13787.0,5538412.53662887,7389.476366416104,1,0,1,0,Benign
16/02/2018 09:00:08,192.168.10.13,172.16.0.1,80,6,3547.0,21,15,8106.0,10560.0,5247680.6297441665,10120.888389091931,0,1,1,0,Benign
16/02/2018 09:00:04,192.168.10.8,10.0.0.1,8080,6,40555.0,3,35,1227.0,20545.0,536718.8462960679,936.7681498829039,0,1,0,0,Benign
16/02/2018 09:00:02,192.168.10.7,172.16.0.2,22,17,,42,33,29274.0,31020.0,1864839.7872077199,2319.683285908697,0,1,1,0,Benign
16/02/2018 09:00:04,192.168.10.8,10.0.0.1,22,17,42143.0,36,47,21852.0,36895.0,1393661.1866296586,1969.0176262662205,1,0,0,0,Benign
16/02/2018 09:00:13,192.168.10.14,172.16.0.1,80,17,10556.0,41,23,16933.0,18607.0,3363619.1557826996,6057.164489873178,0,0,0,0,Benign
16/02/2018 09:00:11,192.168.10.2,172.16.0.2,3389,6,27311.0,34,30,28662.0,25260.0,1973646.6454375756,2342.5204055488452,1,1,0,0,Benign
16/02/2018 09:00:06,192.168.10.11,10.0.0.1,21,6,3819.0,3,27,2061.0,1539.0,940193.2619482893,7834.943849569078,0,1,0,0,Benign
16/02/2018 09:00:14,192.168.10.4,172.16.0.2,443,6,42302.0,4,48,1584.0,14160.0,372093.0232558139,1228.9657780298733,1,1,1,0,Benign
16/02/2018 09:00:05,192.168.10.13,10.0.0.1,3389,6,11758.0,28,11,2604.0,3960.0,557783.8205302516,3314.0720598232497,0,1,1,0,Benign
16/02/2018 09:00:02,192.168.10.12,172.16.0.2,8080,6,14683.0,32,19,28800.0,17271.0,3135574.76349282,3471.040631593276,0,0,0,0,Benign
16/02/2018 09:00:10,192.168.10.7,172.16.0.1,3389,17,31867.0,49,42,41258.0,24486.0,2062427.4555322018,2854.722840919785,1,0,0,0,Benign
16/02/2018 09:00:02,192.168.10.2,10.0.0.1,80,17,22089.0,19,28,18316.0,14672.0,1492737.2279288655,2126.793067559618,1,0,0,0,Benign
16/02/2018 09:00:09,192.168.10.4,10.0.0.1,21,17,14830.0,3,27,2754.0,12609.0,1035242.5876010782,2021.5633423180595,1,1,1,0,Benign
16/02/2018 09:00:16,192.168.10.4,10.0.0.1,22,17,14928.0,47,14,35626.0,9674.0,3032534.475833445,4083.5453206587226,0,0,0,0,Benign
16/02/2018 09:00:07,192.168.10.9,10.0.0.1,443,6,7336.0,32,41,15904.0,13653.0,4023550.2314184597,9937.380887557856,1,0,0,0,Benign
16/02/2018 09:00:05,192.168.10.5,172.16.0.1,3389,17,10092.0,5,4,825.0,1728.0,252722.23322114433,890.9126905563255,1,0,0,0,Benign
16/02/2018 09:00:08,192.168.10.10,172.16.0.2,80,6,43369.0,37,36,9287.0,25020.0,790866.548329837,1682.8419281219024,1,1,1,0,Benign
