Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
21/02/2018 09:00:00,192.168.10.9,10.0.0.1,22,17,3316.0,31,19,21948.0,2204.0,7261575.466025256,15033.072760072158,0,0,1,0,Benign
21/02/2018 09:00:00,192.168.10.3,172.16.0.1,22,6,47879.0,27,39,14094.0,3744.0,372486.37474158994,1378.187057570632,0,0,1,0,Benign
21/02/2018 09:00:01,192.168.10.7,10.0.0.1,443,6,19115.0,21,18,10101.0,882.0,574274.5098039216,2039.2156862745098,0,0,0,1,Bot
21/02/2018 09:00:00,192.168.10.15,172.16.0.1,21,6,12329.0,12,37,8700.0,2590.0,914985.0068887268,3971.1483912796825,0,1,0,0,Benign
21/02/2018 09:00:03,192.168.10.15,10.0.0.1,3389,17,46087.0,3,29,2046.0,24882.0,584159.4897715686,694.1883419745319,1,0,1,0,Benign
21/02/2018 09:00:02,192.168.10.14,172.16.0.2,8080,17,26932.0,28,39,24668.0,21528.0,1714646.2771880336,2486.8235468784796,1,1,1,0,Benign
21/02/2018 09:00:05,192.168.10.6,172.16.0.1,3389,6,33842.0,34,23,17544.0,15295.0,970075.6233014298,1683.800070896845,1,0,1,0,Benign
21/02/2018 09:00:06,192.168.10.13,10.0.0.1,3389,6,26040.0,17,36,7854.0,2628.0,402380.03838771593,2034.548944337812,0,0,1,0,Benign
21/02/2018 09:00:04,192.168.10.14,172.16.0.2,443,17,30921.0,41,36,37433.0,30924.0,2209983.511687304,2489.411916847176,0,1,0,0,Benign
21/02/2018 09:00:05,192.168.10.5,10.0.0.1,22,6,25104.0,28,35,20048.0,33215.0,2120848.9288842874,2508.5609620132195,0,0,1,0,Benign
21/02/2018 09:00:04,192.168.10.6,10.0.0.1,8080,17,43957.0,15,4,11715.0,1904.0,309755.04355539376,432.1422885345827,0,0,1,0,Benign
21/02/2018 09:00:08,192.168.10.9,172.16.0.1,443,17,4508.0,41,13,39401.0,9373.0,10795484.727755645,11952.191235059763,0,0,1,0,Benign
21/02/2018 09:00:07,192.168.10.12,172.16.0.2,443,6,9047.0,35,43,6825.0,13115.0,2201612.0128077734,8612.123219609142,1,1,1,0,Benign
21/02/2018 09:00:01,192.168.10.2,172.16.0.1,443,17,33695.0,24,2,20184.0,162.0,603649.3101913661,771.3989022400236,1,1,1,0,Benign
21/02/2018 09:00:12,192.168.10.11,172.16.0.1,3389,6,23483.0,3,24,1686.0,17064.0,798110.0753415911,1149.2785084918912,0,0,0,0,Benign
21/02/2018 09:00:06,192.168.10.1,172.16.0.2,22,17,15852.0,18,44,15282.0,14696.0,1889925.6083722103,3908.712646576724,1,1,1,0,Benign
21/02/2018 09:00:14,192.168.10.3,172.16.0.1,3389,6,27717.0,17,3,10574.0,402.0,395859.6314062106,721.3185703465937,0,1,0,0,Benign
21/02/2018 09:00:13,192.168.10.8,172.16.0.2,22,6,11908.0,26,44,11076.0,4356.0,1294848.1288806847,5873.468702802484,1,1,0,0,Bot
21/02/2018 09:00:14,192.168.10.14,172.16.0.2,443,6,3029805.0,641,1885,897400.0,2639000.0,1167199.9775563853,833.7142696831324,0,1,1,0,Infiltration
21/02/2018 09:00:11,192.168.10.8,172.16.0.1,80,17,29188.0,37,49,22977.0,9016.0,1095725.734639359,2945.4072196725806,0,1,1,0,Benign
21/02/2018 09:00:12,192.168.10.1,10.0.0.1,443,6,43020.0,39,44,10062.0,16236.0,611155.0081338601,1928.8868231466415,1,0,0,0,Benign
21/02/2018 09:00:08,192.168.10.1,10.0.0.1,80,6,42909.0,11,39,10967.0,6786.0,413639.6467764859,1164.9852046879003,1,0,0,0,Bot
21/02/2018 09:00:17,192.168.10.13,172.16.0.1,3389,17,12340.0,39,34,16731.0,23188.0,3232307.6923076925,5910.931174089069,1,1,1,0,Benign
21/02/2018 09:00:02,192.168.10.4,172.16.0.1,443,6,1134607.0,826,1259,1156400.0,1762600.0,2572674.303311161,1837.6245023651154,0,0,0,1,Infiltration
21/02/2018 09:00:16,192.168.10.8,172.16.0.1,21,6,46541.0,1,31,645.0,20305.0,450044.03772206826,687.4181005778609,0,1,0,0,Bot
21/02/2018 09:00:12,192.168.10.5,10.0.0.1,21,6,43720.0,10,25,6120.0,18350.0,559570.0891836267,800.3658815458494,1,1,0,0,Bot
21/02/2018 09:00:10,192.168.10.1,172.16.0.1,3389,6,35670.0,32,18,27104.0,15498.0,1194002.2421524662,1401.3452914798204,0,1,0,0,Benign
21/02/2018 09:00:13,192.168.10.5,172.16.0.2,3389,17,47577.0,36,6,11772.0,1248.0,273604.1355832475,882.5939857524113,1,0,0,0,Benign
21/02/2018 09:00:22,192.168.10.10,10.0.0.1,8080,6,1672134.0,609,1679,852600.0,2350600.0,1915624.4916705738,1368.303208336124,1,1,1,0,Infiltration
21/02/2018 09:00:20,192.168.10.10,172.16.0.2,3389,6,47608.0,37,43,25419.0,7783.0,697257.3396614726,1680.036960813138,1,0,0,0,Benign
21/02/2018 09:00:18,192.168.10.15,172.16.0.2,22,6,33381.0,1,11,663.0,3938.0,137791.62049654097,359.37827558324096,0,0,1,0,Benign
21/02/2018 09:00:27,192.168.10.15,172.16.0.1,22,6,33846.0,44,21,13288.0,19761.0,976163.7523629488,1919.8960302457465,0,1,0,0,Benign
21/02/2018 09:00:16,192.168.10.10,172.16.0.1,21,17,20053.0,16,26,12720.0,21580.0,1709614.713651996,2093.405771818771,0,0,1,0,Benign
21/02/2018 09:00:13,192.168.10.5,172.16.0.2,21,6,24287.0,36,47,15192.0,5499.0,851586.6156315595,3416.0595958348767,0,0,0,0,Benign
21/02/2018 09:00:30,192.168.10.9,172.16.0.2,21,17,26056.0,49,6,39984.0,4278.0,1698074.1195426993,2110.028389472877,0,1,0,0,Benign
21/02/2018 09:00:03,192.168.10.10,10.0.0.1,80,17,27145.0,48,12,35424.0,9432.0,1651850.487939606,2209.5378383354814,0,0,1,0,Benign
21/02/2018 09:00:14,192.168.10.8,172.16.0.2,443,17,17319.0,23,23,2461.0,18032.0,1182584.107565353,2654.5097812914764,1,1,0,0,Benign
21/02/2018 09:00:29,192.168.10.2,10.0.0.1,3389,17,20435.0,19,46,1292.0,13202.0,708926.387869895,3179.261433113231,1,1,0,0,Benign
21/02/2018 09:00:07,192.168.10.7,172.16.0.1,8080,17,36803.0,44,7,21208.0,4459.0,697226.523239073,1385.3801646157606,1,1,0,0,Benign
21/02/2018 09:00:15,192.168.10.10,10.0.0.1,80,6,3671.0,42,4,34062.0,1372.0,9626188.535723988,12496.60418364575,1,0,0,0,Benign
21/02/2018 09:00:08,192.168.10.7,10.0.0.1,3389,17,16973.0,35,41,26950.0,19926.0,2760171.9366425253,4475.06329859271,0,0,0,0,Benign
21/02/2018 09:00:08,192.168.10.6,10.0.0.1,21,17,46294.0,21,45,12033.0,8100.0,434800.4492052522,1425.362819626814,0,1,1,0,Benign
21/02/2018 09:00:29,192.168.10.8,172.16.0.2,22,6,29372.0,27,42,23544.0,34398.0,1972023.687972228,2348.376557075761,0,1,1,0,Benign
21/02/2018 09:00:17,192.168.10.7,172.16.0.1,443,17,4455.0,23,21,19780.0,12117.0,7143784.994400897,9854.423292273237,0,1,1,0,Benign
21/02/2018 09:00:39,192.168.10.9,172.16.0.1,22,17,26003.0,9,44,2682.0,37444.0,1542536.4240956446,2037.442817053012,1,0,1,0,Benign
21/02/2018 09:00:04,192.168.10.6,172.16.0.2,443,6,10958.0,28,2,25508.0,280.0,2351203.5010940917,2735.229759299781,0,1,1,0,Benign
21/02/2018 09:00:23,192.168.10.7,10.0.0.1,21,6,29642.0,35,17,21105.0,14552.0,1202515.8505328477,1753.6759746391474,1,1,1,0,Benign
21/02/2018 09:00:09,192.168.10.10,10.0.0.1,80,6,48296.0,34,33,28152.0,24618.0,1092410.8806359458,1386.9912640251728,1,1,1,0,Benign
21/02/2018 09:00:38,192.168.10.1,172.16.0.2,21,17,21329.0,11,20,9306.0,5980.0,716340.9719293313,1452.7391161722667,1,1,1,0,Benign
21/02/2018 09:00:24,192.168.10.12,172.16.0.2,8080,6,32598.0,14,11,7546.0,9108.0,510733.562315996,766.6830225711481,1,0,0,0,Benign
21/02/2018 09:00:35,192.168.10.6,172.16.0.2,8080,17,23136.0,38,38,9044.0,20976.0,1296984.3601486217,3283.5047092370173,1,0,1,0,Benign
21/02/2018 09:00:35,192.168.10.13,172.16.0.1,443,17,44383.0,6,24,630.0,10440.0,249363.63841146126,675.7822179172392,0,0,1,1,Bot
21/02/2018 09:00:31,192.168.10.4,172.16.0.2,3389,6,41853.0,22,5,5302.0,3065.0,199866.23032271932,644.9609440317224,1,0,1,0,Benign
21/02/2018 09:00:05,192.168.10.15,172.16.0.2,8080,17,39452.0,33,43,4092.0,28767.0,832674.4716436064,1925.903400739952,0,0,1,0,Benign
21/02/2018 09:00:21,192.168.10.15,172.16.0.2,3389,6,9457.0,23,49,15778.0,7301.0,2437836.6958909896,7605.366008239147,1,1,1,0,Benign
21/02/2018 09:00:33,192.168.10.2,172.16.0.1,22,6,5248.0,5,5,910.0,3205.0,782616.9646253329,1901.8638265500192,1,0,0,0,Benign
21/02/2018 09:00:22,192.168.10.6,172.16.0.2,80,17,43921.0,39,19,11466.0,12464.0,544717.8529967448,1320.2522136987548,1,1,1,0,Bot
