Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
14/02/2018 09:00:00,192.168.10.4,172.16.0.1,22,17,44832.0,21,39,3381.0,19734.0,515476.56215155433,1338.0313099326524,0,0,0,0,Benign
14/02/2018 09:00:00,192.168.10.3,172.16.0.2,8080,17,2533.0,21,33,10479.0,11649.0,8701533.621706646,21234.762092017303,1,0,1,0,Benign
14/02/2018 09:00:00,192.168.10.12,10.0.0.1,21,17,11494.0,37,7,2220.0,6160.0,728442.280945758,3824.7566063977747,0,1,1,0,Benign
14/02/2018 09:00:02,192.168.10.10,172.16.0.1,443,17,23583.0,7,44,3836.0,35860.0,1682532.9546899504,2161.658118933582,0,0,1,0,Benign
14/02/2018 09:00:01,192.168.10.2,172.16.0.2,3389,17,13517.0,4,29,2968.0,12789.0,1164855.4742367119,2439.565313816811,1,1,1,0,Benign
14/02/2018 09:00:04,192.168.10.14,10.0.0.1,21,6,24353.0,40,21,30360.0,16548.0,1925378.6479497598,2503.796740959652,1,0,0,0,Benign
14/02/2018 09:00:05,192.168.10.13,10.0.0.1,8080,6,49084.0,7,9,2681.0,1512.0,85407.58544832362,325.90540595592125,1,1,1,0,Benign
14/02/2018 09:00:05,192.168.10.3,10.0.0.1,80,6,38760.0,42,39,3360.0,2613.0,154062.41939644053,2089.2442610265666,0,0,1,0,Benign
14/02/2018 09:00:05,192.168.10.7,172.16.0.2,8080,6,19215.0,40,22,23440.0,17116.0,2109544.8634590376,3224.9674902470742,0,0,1,0,Benign
14/02/2018 09:00:06,192.168.10.15,172.16.0.2,22,6,306.0,15,26,8895.0,24206.0,104749999.99999999,129746.83544303795,0,0,0,0,Benign
