Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
15/02/2018 09:00:00,192.168.10.8,172.16.0.1,80,6,4334.0,29,4,9599.0,1496.0,2554097.6058931863,7596.685082872928,0,0,1,0,Benign
15/02/2018 09:00:00,192.168.10.15,172.16.0.2,80,6,11877.0,12,5,4812.0,4975.0,823336.4179355599,1430.1337595692773,0,1,1,0,Benign
15/02/2018 09:00:01,192.168.10.11,10.0.0.1,21,6,1998.0,5,26,2835.0,8476.0,5632968.127490039,15438.24701195219,1,0,1,0,Benign
15/02/2018 09:00:01,192.168.10.9,10.0.0.1,8080,6,47073.0,34,33,21828.0,24255.0,978760.9115816749,1423.0189240277807,1,1,1,0,Benign
15/02/2018 09:00:02,192.168.10.7,10.0.0.1,3389,6,10254.0,16,40,12432.0,39360.0,5045985.970381918,5455.962587685113,0,1,1,0,Benign
15/02/2018 09:00:03,192.168.10.13,172.16.0.2,3389,6,44283.0,35,10,30380.0,4310.0,783193.7326439843,1015.9618901406542,1,1,1,0,Benign
15/02/2018 09:00:03,192.168.10.4,172.16.0.2,80,17,22891.0,17,12,16949.0,6108.0,1006811.9296100606,1266.3202480241036,1,1,1,0,Benign
15/02/2018 09:00:04,192.168.10.5,172.16.0.2,3389,17,10073.0,6,2,3786.0,1206.0,495090.7468015472,793.4146583358128,0,1,1,0,Benign
15/02/2018 09:00:00,192.168.10.6,172.16.0.2,3389,17,43103.0,35,31,2765.0,21886.0,571776.4943288567,1530.8607612553055,1,0,0,0,Benign
15/02/2018 09:00:08,192.168.10.15,172.16.0.2,3389,6,2908.0,12,27,11760.0,20709.0,11127141.87799863,13365.318711446196,0,0,1,0,Benign
15/02/2018 09:00:06,192.168.10.10,10.0.0.1,21,17,12328.0,36,18,17280.0,2106.0,1571243.3133408981,4376.722321283839,1,0,0,0,Benign
15/02/2018 09:00:06,192.168.10.12,10.0.0.1,21,17,39984.0,20,45,6620.0,7380.0,350052.5078761814,1625.2437865679851,0,0,0,0,Benign
15/02/2018 09:00:06,192.168.10.12,172.16.0.2,22,17,34834.0,20,42,11840.0,10164.0,631500.4017908392,1779.3594306049822,1,1,1,0,Benign
15/02/2018 09:00:01,192.168.10.9,172.16.0.1,3389,6,38736.0,48,35,40512.0,12250.0,1361740.5667681824,2142.156609714551,0,1,0,0,Benign
15/02/2018 09:00:07,192.168.10.15,172.16.0.2,443,6,28755.0,25,33,19700.0,7755.0,954458.5433686773,2016.3393012341387,0,0,1,0,Benign
15/02/2018 09:00:13,192.168.10.14,172.16.0.1,21,17,48623.0,35,21,22260.0,4893.0,558324.5944112022,1151.4815043283368,0,0,0,0,Benign
15/02/2018 09:00:11,192.168.10.15,172.16.0.2,443,6,45418.0,24,39,20136.0,7527.0,608941.6219071938,1386.8098969798361,0,1,0,0,Benign
15/02/2018 09:00:03,192.168.10.7,172.16.0.2,22,6,30797.0,35,49,2485.0,34741.0,1208361.7359690978,2726.6530334014997,0,1,1,0,Benign
15/02/2018 09:00:01,192.168.10.4,10.0.0.1,21,6,22813.0,12,25,5532.0,21375.0,1178942.2950532357,1621.1716251150156,1,0,0,0,Benign
15/02/2018 09:00:05,192.168.10.3,10.0.0.1,8080,17,15416.0,16,28,13312.0,16352.0,1922987.1645274214,2852.3272397251394,1,0,0,0,Benign
15/02/2018 09:00:04,192.168.10.12,172.16.0.1,3389,6,3004.0,37,36,5846.0,3888.0,3229595.222295952,24220.305242203052,1,1,0,0,Benign
15/02/2018 09:00:16,192.168.10.3,10.0.0.1,22,6,13273.0,6,6,1722.0,4680.0,481969.4346156742,903.4103741624633,1,0,0,0,Benign
