Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
02/03/2018 09:00:00,192.168.10.9,172.16.0.1,80,6,855.0,9,19,513.0,15105.0,18055491.32947977,32369.942196531792,1,0,1,1,Bot
02/03/2018 09:00:00,192.168.10.5,172.16.0.1,22,17,266.0,35,41,21280.0,1681.0,83192028.98550723,275362.31884057965,0,1,0,0,Benign
02/03/2018 09:00:01,192.168.10.12,172.16.0.2,443,17,5876.0,38,6,2280.0,3552.0,990825.6880733946,7475.365273530411,0,1,1,0,Benign
02/03/2018 09:00:01,192.168.10.14,10.0.0.1,443,6,8099.0,8,6,368.0,1728.0,258478.23406091996,1726.476754223702,0,0,1,0,Benign
02/03/2018 09:00:01,192.168.10.1,10.0.0.1,21,6,45390.0,29,27,25317.0,9909.0,775903.0837004405,1233.4801762114537,1,1,1,0,Benign
02/03/2018 09:00:04,192.168.10.6,172.16.0.1,22,6,6111.0,42,29,15834.0,25897.0,6817676.850187878,11599.411860807058,1,1,1,0,Benign
02/03/2018 09:00:01,192.168.10.5,10.0.0.1,443,6,25752.0,5,3,445.0,2250.0,104611.44321093083,310.53489635897836,1,1,1,0,Benign
02/03/2018 09:00:01,192.168.10.7,172.16.0.2,443,17,34617.0,41,38,40467.0,26448.0,1932451.555144829,2281.45666676293,1,0,1,0,Benign
02/03/2018 09:00:04,192.168.10.15,172.16.0.2,22,17,20115.0,19,43,3154.0,16555.0,979329.1925465838,3080.745341614907,0,0,1,0,Benign
02/03/2018 09:00:00,192.168.10.14,172.16.0.2,3389,6,42534.0,32,32,30144.0,5312.0,833396.0135389243,1504.3249341857838,0,0,1,0,Benign
02/03/2018 09:00:01,192.168.10.15,172.16.0.1,80,17,23816.0,10,3,4180.0,939.0,214849.3242676068,545.622429278939,1,1,1,0,Benign
02/03/2018 09:00:05,192.168.10.3,10.0.0.1,21,6,7150.0,27,27,1836.0,3780.0,784357.5418994414,7541.899441340783,0,1,0,0,Benign
02/03/2018 09:00:04,192.168.10.7,10.0.0.1,443,17,2400.0,40,31,19560.0,28768.0,20053112.033195022,29460.58091286307,0,0,1,1,SQL Injection
02/03/2018 09:00:07,192.168.10.15,172.16.0.1,3389,17,22238.0,1,2,701.0,1710.0,108369.2916217188,134.8435814455232,1,1,0,0,Benign
02/03/2018 09:00:09,192.168.10.8,10.0.0.1,22,17,36307.0,40,49,19320.0,34153.0,1472395.8476746427,2450.6429495828397,1,0,0,0,Benign
02/03/2018 09:00:10,192.168.10.15,10.0.0.1,80,6,46256.0,32,40,28672.0,14720.0,937880.9492932175,1556.218389313967,0,0,0,0,Benign
02/03/2018 09:00:12,192.168.10.9,172.16.0.1,443,6,9435.0,3,3,1649.0,28840.0,3228057.1731074643,635.2567496029645,1,0,0,1,Heartbleed
02/03/2018 09:00:03,192.168.10.15,172.16.0.1,22,6,30808.0,1,12,295.0,5352.0,183237.0692452463,421.8313972353819,0,0,1,0,Benign
02/03/2018 09:00:16,192.168.10.2,10.0.0.1,22,6,47344.0,20,4,2440.0,2600.0,106432.40275372725,506.82096549393924,1,0,1,0,Benign
02/03/2018 09:00:05,192.168.10.2,10.0.0.1,443,6,1424.0,6,36,2184.0,35568.0,26326359.832635984,29288.702928870294,1,1,0,0,Benign
02/03/2018 09:00:08,192.168.10.15,172.16.0.1,8080,6,37764.0,30,21,16140.0,18795.0,924842.4842484248,1350.1350135013502,1,0,1,0,Benign
02/03/2018 09:00:08,192.168.10.7,172.16.0.2,443,6,9254.0,3,3,15771.0,7764.0,2540479.274611399,647.6683937823834,1,1,1,0,Heartbleed
02/03/2018 09:00:15,192.168.10.12,172.16.0.2,21,17,19689.0,39,35,8385.0,5950.0,727701.9138027311,3756.5358647647085,1,0,1,0,Benign
02/03/2018 09:00:20,192.168.10.15,172.16.0.2,3389,17,42597.0,35,19,34125.0,14915.0,1150984.5799985917,1267.397376018025,1,0,1,0,Benign
02/03/2018 09:00:07,192.168.10.10,172.16.0.2,443,6,8580.0,3,3,2080.0,21257.0,2716763.6786961583,698.4866123399302,0,1,1,0,Heartbleed
02/03/2018 09:00:20,192.168.10.2,172.16.0.2,80,17,34515.0,42,16,27636.0,5184.0,950615.4960173788,1679.9420709630701,1,0,1,0,Benign
02/03/2018 09:00:15,192.168.10.8,172.16.0.1,443,6,36504.0,27,39,5562.0,14430.0,547516.0212521224,1807.5258804841976,0,1,1,0,Benign
02/03/2018 09:00:16,192.168.10.6,10.0.0.1,3389,6,16880.0,33,7,13596.0,3584.0,1017169.9230313796,2368.2652457075196,0,1,0,0,Benign
02/03/2018 09:00:19,192.168.10.4,10.0.0.1,21,17,12127.0,36,15,27036.0,11490.0,3174260.525665321,4202.02686001483,0,0,0,0,Benign
02/03/2018 09:00:08,192.168.10.6,172.16.0.2,8080,6,16077.0,36,45,5580.0,13725.0,1200037.297196494,5035.121526698576,1,1,1,1,SQL Injection
02/03/2018 09:00:03,192.168.10.4,172.16.0.1,21,17,14347.0,46,11,2668.0,3388.0,421815.14243922825,3970.1887580970956,1,0,1,0,Benign
02/03/2018 09:00:06,192.168.10.3,172.16.0.1,22,17,7263.0,8,13,2392.0,11466.0,1905403.5473669737,2887.3917228103946,0,1,1,0,Benign
02/03/2018 09:00:22,192.168.10.4,172.16.0.2,8080,17,41272.0,39,8,26832.0,4800.0,766241.9456421684,1138.510731069231,0,1,1,0,Benign
02/03/2018 09:00:23,192.168.10.14,172.16.0.2,443,6,8280.0,3,3,4818.0,24780.0,3570325.6936067557,723.7635705669483,1,0,0,1,Heartbleed
02/03/2018 09:00:10,192.168.10.3,10.0.0.1,80,17,17989.0,47,24,22607.0,11616.0,1901383.410189455,3944.663592421801,0,1,1,0,Bot
02/03/2018 09:00:28,192.168.10.2,10.0.0.1,8080,6,14354.0,19,11,13813.0,7953.0,1515316.0679476468,2088.5547201336676,0,0,1,0,Benign
02/03/2018 09:00:21,192.168.10.2,172.16.0.1,22,6,483.0,6,12,5712.0,7488.0,26774847.87018256,36511.15618661258,1,0,1,0,Benign
02/03/2018 09:00:22,192.168.10.12,10.0.0.1,443,6,11576.0,3,3,10703.0,39837.0,4362161.229069567,517.8663904712585,1,0,0,1,Heartbleed
02/03/2018 09:00:19,192.168.10.14,10.0.0.1,443,6,35020.0,34,37,1564.0,26233.0,793519.8401370252,2026.8341421638593,0,1,1,0,Benign
02/03/2018 09:00:31,192.168.10.11,172.16.0.1,21,6,34966.0,25,32,23850.0,30432.0,1551978.4995425434,1629.6889295516926,0,0,1,0,Benign
02/03/2018 09:00:24,192.168.10.3,10.0.0.1,21,17,27798.0,18,35,2286.0,13230.0,557968.9298043728,1905.9263521288838,0,1,1,0,Bot
02/03/2018 09:00:12,192.168.10.8,172.16.0.1,21,6,47285.0,18,33,6858.0,16797.0,500158.5791309863,1078.3380907072628,1,0,1,0,Benign
02/03/2018 09:00:37,192.168.10.11,172.16.0.2,443,6,12075.0,25,17,15225.0,11458.0,2207943.731899048,3475.382705833678,0,1,0,0,Benign
02/03/2018 09:00:30,192.168.10.13,172.16.0.1,22,17,32832.0,1,9,609.0,3942.0,138572.55952743438,304.4881554107545,0,1,0,0,Benign
02/03/2018 09:00:22,192.168.10.8,10.0.0.1,443,17,11462.0,17,10,12257.0,6370.0,1623692.468619247,2353.5564853556484,1,0,1,0,Bot
02/03/2018 09:00:09,192.168.10.15,172.16.0.2,443,6,7778.0,28,28,19264.0,1204.0,2628145.865434001,7190.54956343092,1,0,1,0,Benign
02/03/2018 09:00:04,192.168.10.13,172.16.0.2,21,17,44448.0,26,15,2652.0,9510.0,273561.56372306444,922.2187232893966,1,0,0,0,Benign
02/03/2018 09:00:04,192.168.10.14,10.0.0.1,80,17,29452.0,15,14,13110.0,2744.0,538116.8963410495,984.3187835177517,1,0,0,0,Benign
02/03/2018 09:00:33,192.168.10.3,172.16.0.1,443,6,49958.0,2,2,1296.0,1368.0,53314.12103746397,80.05123278898495,1,1,1,0,Benign
02/03/2018 09:00:19,192.168.10.2,172.16.0.2,21,17,27404.0,14,38,10780.0,22458.0,1212446.195374626,1896.84103013059,0,1,0,0,Benign
02/03/2018 09:00:10,192.168.10.14,172.16.0.1,21,17,29618.0,18,34,13896.0,19074.0,1112798.7039287162,1755.096530309167,0,1,0,0,Benign
02/03/2018 09:00:30,192.168.10.6,10.0.0.1,443,6,28546.0,2,26,1858.0,4160.0,210743.80165289258,980.5294859223982,0,1,0,0,Benign
02/03/2018 09:00:15,192.168.10.10,172.16.0.2,3389,6,29726.0,21,39,4305.0,16419.0,696933.0104923325,2017.7562550443906,0,0,1,0,Benign
02/03/2018 09:00:05,192.168.10.10,10.0.0.1,21,6,10305.0,29,39,12325.0,14781.0,2627823.5579253514,6592.341250605914,1,0,1,0,Benign
02/03/2018 09:00:48,192.168.10.1,172.16.0.2,8080,6,22957.0,10,22,1830.0,15334.0,747333.1301432489,1393.3034353637827,0,1,0,0,Benign
02/03/2018 09:00:49,192.168.10.14,172.16.0.1,3389,17,26862.0,18,33,14310.0,5115.0,722871.3902947305,1897.8862756772849,1,1,0,0,Benign
02/03/2018 09:00:44,192.168.10.12,172.16.0.2,8080,17,18079.0,10,43,1580.0,4558.0,339322.2400353806,2929.9574326939023,1,1,1,0,Benign
02/03/2018 09:00:45,192.168.10.4,10.0.0.1,8080,6,36377.0,8,42,3072.0,29190.0,886635.3367961084,1374.1171297441392,0,1,1,0,Benign
